"221116","occ","","","22333","Myotis cf. welwitschii","species","40678","species not entered","Myotis","genus","40678","Pliocene","Pleistocene","5.333","0.0117","4884"
"221141","occ","","","22339","Nycteris sp.","genus","103133","","Nycteris","genus","103133","Pliocene","","5.333","2.588","4887"
"221154","occ","","","22339","Eptesicus cf. hottentotus","species","40671","species not entered","Eptesicus","genus","40671","Pliocene","","5.333","2.588","4887"
"221164","occ","","","22339","Rhinolophus cf. darlingi","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","","5.333","2.588","4887"
"221165","occ","","","22339","Rhinolophus cf. clivosus","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","","5.333","2.588","4887"
"221169","occ","","","22339","Eptesicus cf. bottae","species","40671","species not entered","Eptesicus","genus","40671","Pliocene","","5.333","2.588","4887"
"221170","occ","","","22339","Miniopterus sp.","genus","40676","","Miniopterus","genus","40676","Pliocene","","5.333","2.588","4887"
"221185","occ","","","22341","Eptesicus cf. hottentotus","species","40671","species not entered","Eptesicus","genus","40671","Pliocene","","5.333","2.588","5536"
"221195","occ","","","22341","Rhinolophus cf. darlingi","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","","5.333","2.588","5536"
"221196","occ","","","22341","Rhinolophus cf. clivosus","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","","5.333","2.588","5536"
"221198","occ","","","22341","Eptesicus cf. bottae","species","40671","species not entered","Eptesicus","genus","40671","Pliocene","","5.333","2.588","5536"
"221199","occ","","","22341","Miniopterus sp.","genus","40676","","Miniopterus","genus","40676","Pliocene","","5.333","2.588","5536"
"221220","occ","","","22353","Rhinolophus cf. darlingi","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","","5.333","2.588","4887"
"223055","occ","","","21502","Scotophilus sp.","genus","40687","","Scotophilus","genus","40687","Pliocene","Calabrian","5.333","0.781","4734"
"223057","occ","","","21502","Nycteris sp.","genus","103133","","Nycteris","genus","103133","Pliocene","Calabrian","5.333","0.781","4734"
"223265","occ","","","21545","Taphozous abitus","species","40637","species not entered","Taphozous","genus","40637","Gelasian","","2.588","1.806","4769"
"223267","occ","","","21545","Hipposideros kaumbului","species","40649","species not entered","Hipposideros","genus","40649","Gelasian","","2.588","1.806","4769"
"223293","occ","","","21546","Taphozous abitus","species","40637","species not entered","Taphozous","genus","40637","Late Pliocene","Piacenzian","3.6","2.588","4768"
"223305","occ","","","21546","Eidolon cf. helvum","species","158500","species not entered","Eidolon","genus","158500","Late Pliocene","Piacenzian","3.6","2.588","4768"
"223306","occ","","","21546","Hipposideros cf. cyclops","species","40649","species not entered","Hipposideros","genus","40649","Late Pliocene","Piacenzian","3.6","2.588","4768"
"223307","occ","","","21546","Hipposideros cf. camerunensis","species","40649","species not entered","Hipposideros","genus","40649","Late Pliocene","Piacenzian","3.6","2.588","4768"
"227031","occ","","","22073","Rousettus aegyptiacus","species","158501","species not entered","Rousettus","genus","158501","Holocene","","0.0117","0","5324"
"227050","occ","","","22073","Miniopterus schreibersi","species","40676","species not entered","Miniopterus","genus","40676","Holocene","","0.0117","0","5324"
"227058","occ","","","22073","Rousettus angolensis","species","158501","species not entered","Rousettus","genus","158501","Holocene","","0.0117","0","5324"
"227059","occ","","","22073","Rousettus sp.","genus","158501","","Rousettus","genus","158501","Holocene","","0.0117","0","5324"
"227111","occ","","","22074","Rousettus aegyptiacus","species","158501","species not entered","Rousettus","genus","158501","Pleistocene","Holocene","2.588","0","5325"
"227131","occ","","","22074","Rousettus angolensis","species","158501","species not entered","Rousettus","genus","158501","Pleistocene","Holocene","2.588","0","5325"
"227132","occ","","","22074","Rousettus sp.","genus","158501","","Rousettus","genus","158501","Pleistocene","Holocene","2.588","0","5325"
"287047","occ","","","19514","cf. Eptesicus sp.","genus","40671","","Eptesicus","genus","40671","Late Hemphillian","","10.3","4.9","1295"
"287048","occ","","","19514","Myotis sp.","genus","40678","","Myotis","genus","40678","Late Hemphillian","","10.3","4.9","1295"
"340399","occ","","","32103","Rhinolophus sp.","genus","40646","","Rhinolophus","genus","40646","Ruscinian","","5.333","3.2","8633"
"340421","occ","","","32104","Myotis baranensis","species","40678","species not entered","Myotis","genus","40678","Ruscinian","","5.333","3.2","8633"
"340422","occ","","","32104","Plecotus ? sp.","genus","40684","","Plecotus","genus","40684","Ruscinian","","5.333","3.2","8633"
"341488","occ","","","32180","Myotis n. sp. kretzoii","species","40678","species not entered","Myotis","genus","40678","Middle Pleistocene","","0.781","0.126","8666"
