"Myotis bechsteini","Middle Pleistocene"
"Myotis cf. nattereri","Middle Pleistocene"
"Myotis exilis","Middle Pleistocene"
"Plecotus auritus","Middle Pleistocene"
"Barbastella barbastella","Middle Pleistocene"
"Eptesicus cf. nilssoni","Middle Pleistocene"
"Rhinolophus cf. hipposideros","Middle Pleistocene"
"Myotis blythi","Middle Pleistocene"
"Myotis bechsteini","Middle Pleistocene"
"Myotis emarginatus","Middle Pleistocene"
"Myotis cf. mystacinus","Middle Pleistocene"
"Myotis exilis","Middle Pleistocene"
"Plecotus abeli","Middle Pleistocene"
"Barbastella schadleri","Middle Pleistocene"
"Pipistrellus cf. savii","Middle Pleistocene"
"Vespertilio cf. discolor","Middle Pleistocene"
"Eptesicus serotinus","Middle Pleistocene"
"Nyctalus noctula","Middle Pleistocene"
"Myotis cf. bechsteini","Middle Pleistocene"
"Myotis blythi","Early Pleistocene"
"Myotis ex gr. schaubi","Early Pleistocene"
"n. gen. Archerops n. sp. annectens","Middle Miocene"
"n. gen. Cambaya n. sp. complexus","Ypresian"
"n. gen. Jaegeria n. sp. cambayensis","Ypresian"
"n. gen. Shanwangia n. sp. unexpectata","Astaracian"
"Lophostoma cf. silvicolum","Late Pleistocene"
"Trachops cirrhosus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"cf. Eptesicus fuscus","Late Pleistocene"
"cf. Eptesicus fuscus","Late Pleistocene"
"cf. Eptesicus fuscus","Late Pleistocene"
"cf. Eptesicus fuscus","Late Pleistocene"
"cf. Eptesicus fuscus","Late Pleistocene"
"Antrozous pallidus","Holocene"
"cf. Eumops perotis","Holocene"
"cf. Eptesicus fuscus","Holocene"
"Leptonycteris curasoae","Holocene"
"Myotis austroriparius","Late Pleistocene"
"Megaderma cf. vireti","MN 10"
"Rhinolophus cf. grivensis","MN 10"
"cf. Rhinolophus delphinensis","MN 9"
"Rhinolophus cf. grivensis","MN 9"
"Paleptesicus cf. noctuloides","MN 11"
"cf. Paleptesicus noctuloides","MN 10"
"Paleptesicus cf. noctuloides","MN 10"
"Paleptesicus cf. noctuloides","MN 9"
"Paleptesicus noctuloides","MN 9"
"Noctilio lacrimaelunaris","Tortonian"
"Megaderma vireti","MN 11"
"Rhinolophus delphinensis","MN 11"
"Rhinolophus grivensis","MN 11"
"Myotis aff. boyeri","MN 11"
"Megaderma n. sp. vireti","MN 13"
"Rhinolophus delphinensis","MN 13"
"Rhinolophus lissiensis","MN 13"
"Myotis n. sp. boyeri","MN 13"
"Rhinolophus ? hildebrandti","Middle Pleistocene"
"Hipposideros ? commersoni","Middle Pleistocene"
"Miniopterus schreibersi","Middle Pleistocene"
"Miniopterus schreibersi","Middle Pleistocene"
"Miniopterus schreibersi","Middle Pleistocene"
"Murina cf. aurata","Early Pleistocene"
"Rhinolophus cf. ferrumequinum","Early Pleistocene"
"Hassianycteris joeli","Ypresian"
"Myotis myotis","Middle Pleistocene"
"Rhinolophus ferrumequinum","Middle Pleistocene"
"Rhinolophus euryale","Middle Pleistocene"
"Megaderma lugdunensis","MN 6"
"Miniopterus fossilis","MN 6"
"Paleptesicus priscus","MN 6"
"Rhinolophus delphinensis","MN 6"
"Rhinolophus grivensis","MN 6"
"Tadarida n. sp. leptognatha","MN 6"
"Tadarida n. sp. engesseri","MN 6"
"Megaderma n. sp. franconica","MN 3"
"Eptesicus n. sp. aurelianensis","MN 3"
"Rhinolophus n. sp. dehmi","MN 3"
"Miostrellus n. sp. risgoviensis","MN 6"
"cf. Eptesicus aurelianensis","MN 4"
"Eumops perotis","Holocene"
"Antrozous pallidus","Late Pleistocene"
"Balantiopteryx io","Late Pleistocene"
"Leptonycteris nivalis","Late Pleistocene"
"Artibeus jamaicensis","Late Pleistocene"
"Tadarida brasiliensis","Late Pleistocene"
"Tadarida laticaudata","Late Pleistocene"
"Tadarida aurispinosa","Late Pleistocene"
"Eumops perotis","Late Pleistocene"
"Mormoops megalophylla","Late Pleistocene"
"Chrotopterus auritus","Late Pleistocene"
"Lonchophylla mordax","Late Pleistocene"
"Desmodus rotundus","Late Pleistocene"
"Desmodus draculae","Late Pleistocene"
"Eptesicus brasiliensis","Late Pleistocene"
"Tadarida brasiliensis","Late Pleistocene"
"Eumops perotis","Holocene"
"Desmodus rotundus","Late Pleistocene"
"Corynorhinus tetralophodon","Late Pleistocene"
"Icaronycteris n. sp. sigei","Ypresian"
"Archaeonycteris n. sp. storchi","Ypresian"
"Eptesicus n. sp. praeglacialis","Early Pleistocene"
"Plecotus n. sp. crassidens","Early Pleistocene"
"Eptesicus fuscus","Pleistocene"
"n. gen. Molossides n. sp. floridanus","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Myotis velifer","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Myotis velifer","Holocene"
"Pipistrellus hesperus","Holocene"
"Antrozous pallidus","Holocene"
"Mormoops megalophyla","Holocene"
"Tadarida brasiliensis","Holocene"
"Desmodus stocki","Late Pleistocene"
"Myotis thysanodes","Late Pleistocene"
"Myotis aff. annectans","Early Pliocene"
"Myotis cf. horsfieldii","Early Pliocene"
"Vespertilio cf. sinensis","Early Pliocene"
"n. gen. Tachypteron n. sp. franzeni","MP 11"
"Myotis velifer","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Tadarida brasiliensis","Late Pleistocene"
"Tadarida macrotis","Late Pleistocene"
"Desmodus stocki","Late Pleistocene"
"Myotis lucifugus ?","Late Pleistocene"
"Myotis velifer","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Tadarida brasiliensis","Late Pleistocene"
"n. gen. Cubanycteris n. sp. silvai","Late Pleistocene"
"Macrotus waterhousii","Late Pleistocene"
