,,94615,Tadarida brasiliensis,species,49249,Holocene,,0.0117,0,32225,YES,LC,,3.1,2015,stable,N
,,101898,Rhinolophus ferrumequinum,species,236716,Late Pleistocene,,0.126,0.0117,34644,YES,LC,,3.1,2016,decreasing,N
,,101899,Rhinolophus ferrumequinum,species,236716,Late Pleistocene,,0.126,0.0117,34644,YES,LC,,3.1,2016,decreasing,N
,,101899,Plecotus auritus,species,104145,Late Pleistocene,,0.126,0.0117,34644,YES,LC,,3.1,2008,stable,N
,,103991,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2008,stable,N
,,103991,Myotis keenii,species,52642,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2008,stable,N
,,103991,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,35027,YES,NT,,3.1,2008,increasing,N
,,103991,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2008,stable,N
,,103991,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2016,increasing,N
,,103991,Plecotus townsendii,species,50428,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2008,stable,N
,,103991,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,35027,YES,LC,,3.1,2016,stable,N
,,104758,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,34884,YES,LC,,3.1,2016,increasing,N
,,104034,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2016,increasing,N
,,104035,Myotis lucifugus,species,52644,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2008,stable,N
,,104035,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2016,increasing,N
,,104672,Myotis lucifugus,species,52644,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2008,stable,N
,,104672,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2016,increasing,N
,,20388,Eptesicus fuscus,species,52640,Irvingtonian,,1.8,0.3,1461,YES,LC,,3.1,2016,increasing,N
,,104689,Lasionycteris noctivagans,species,52645,Late Pleistocene,Holocene,0.126,0,1461,YES,LC,,3.1,2008,stable,N
,,104662,Eptesicus fuscus,species,52640,Middle Pleistocene,,0.781,0.126,35161,YES,LC,,3.1,2016,increasing,N
,,82258,Myotis keenii,species,52642,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2008,stable,N
,,82258,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2008,stable,N
,,82258,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2016,increasing,N
,,82258,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2016,increasing,N
,,82258,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2008,stable,N
,,82258,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,35381,YES,LC,,3.1,2016,stable,N
,,93332,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39873,YES,LC,,3.1,2016,increasing,N
,,93332,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39873,YES,LC,,3.1,2008,stable,N
,,93332,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,39873,YES,LC,,3.1,2016,stable,N
,,93332,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,39873,YES,NT,,3.1,2008,increasing,N
,,123875,Eptesicus fuscus,species,52640,Pleistocene,,2.588,0.0117,39873,YES,LC,,3.1,2016,increasing,N
,,123875,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,39873,YES,LC,,3.1,2008,stable,N
,,123875,Lasiurus borealis,species,52636,Pleistocene,,2.588,0.0117,39873,YES,LC,,3.1,2016,stable,N
,,123875,Tadarida brasiliensis,species,49249,Pleistocene,,2.588,0.0117,39873,YES,LC,,3.1,2015,stable,N
,,124199,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39856,YES,LC,,3.1,2016,increasing,N
,,124199,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39856,YES,LC,,3.1,2008,stable,N
,,124089,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39880,YES,LC,,3.1,2016,increasing,N
,,124089,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39880,YES,LC,,3.1,2008,stable,N
,,125941,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,40888,YES,LC,,3.1,2008,stable,N
,,125941,Lasiurus borealis,species,52636,Pleistocene,,2.588,0.0117,40888,YES,LC,,3.1,2016,stable,N
,,124319,Myotis leibi,species,52643,Pleistocene,,2.588,0.0117,40654,YES,LC,,3.1,2008,stable,N
